96,0 -146,0 -146,0 141,0 148,0 45,0 -123,0 56,0 1,0 64,0 -133,0 92,0 -18,0 80,0 -147,0 37,0 -131,0 51,0 1,0 44,0 -58,0 -16,0 -82,0 2,0 142,0 
-80,91455791672674 55,391325855279696 -138,20895438213915 46,59728817919589 -23,0600073764569 -34,43743006346021 -17,67095510096444 -47,21516844478529 -78,24295276107782 -10,57850464368182 878,3001709290494 -37,282734799166086 9,438204854547424 -127,06380891913732 10,273010181927631 -33,95947608922269 -69,42352730351182 -29,134995554230784 -31,69788000021669 -80,199917335085 -5,486648041989507 -114,20942372008497 -18,6685536377745 -17,20987164396697 -5,334632266321501 
-80,91455791672672 55,391325855279696 -138,20895438213913 46,59728817919589 -23,060007376456895 -34,437430063460205 -17,670955100964438 -47,215168444785284 -78,2429527610778 -10,578504643681818 878,3001709290494 -37,28273479916608 9,438204854547424 -127,0638089191373 10,273010181927631 -33,95947608922268 -69,4235273035118 -29,13499555423078 -31,697880000216685 -80,19991733508499 -5,486648041989506 -114,20942372008496 -18,668553637774497 -17,209871643966967 -5,3346322663215 
-80,91455791672672 55,391325855279696 -138,20895438213913 46,59728817919589 -23,060007376456895 -34,437430063460205 -17,670955100964438 -47,215168444785284 -78,2429527610778 -10,578504643681818 878,3001709290494 -37,28273479916608 9,438204854547424 -127,0638089191373 10,273010181927631 -33,95947608922268 -69,4235273035118 -29,13499555423078 -31,697880000216685 -80,19991733508499 -5,486648041989506 -114,20942372008496 -18,668553637774497 -17,209871643966967 -5,3346322663215 
-80,91455791672672 55,391325855279696 -138,20895438213913 46,59728817919589 -23,060007376456895 -34,437430063460205 -17,670955100964438 -47,215168444785284 -78,2429527610778 -10,578504643681818 878,3001709290494 -37,28273479916608 9,438204854547424 -127,0638089191373 10,273010181927631 -33,95947608922268 -69,4235273035118 -29,13499555423078 -31,697880000216685 -80,19991733508499 -5,486648041989506 -114,20942372008496 -18,668553637774497 -17,209871643966967 -5,3346322663215 
-80,91455791672672 55,391325855279696 -138,20895438213913 46,59728817919589 -23,060007376456895 -34,437430063460205 -17,670955100964438 -47,215168444785284 -78,2429527610778 -10,578504643681818 878,3001709290494 -37,28273479916608 9,438204854547424 -127,0638089191373 10,273010181927631 -33,95947608922268 -69,4235273035118 -29,13499555423078 -31,697880000216685 -80,19991733508499 -5,486648041989506 -114,20942372008496 -18,668553637774497 -17,209871643966967 -5,3346322663215 
-79,89846791116018 73,35804156267328 -136,4733861377693 45,34057153364059 -72,14255141781179 -34,00497971823444 -17,449050893252103 -46,622260790055705 -77,26041161701859 -10,4456643598191 854,6126455873193 12,374283892514685 4,318507633206027 -125,46819658884657 9,995949790646073 -33,533027683188664 -68,55173668807186 -28,7691308871415 -31,2998317392472 -79,1928014767087 -5,417749090020143 -112,77523119686902 -18,434122019310394 -16,99375752279097 -5,267642262683829 
-79,89846791116018 73,35804156267328 -136,4733861377693 45,34057153364059 -72,14255141781179 -34,00497971823444 -17,449050893252103 -46,622260790055705 -77,26041161701859 -10,4456643598191 854,6126455873193 12,374283892514685 4,318507633206027 -125,46819658884657 9,995949790646073 -33,533027683188664 -68,55173668807186 -28,7691308871415 -31,2998317392472 -79,1928014767087 -5,417749090020143 -112,77523119686902 -18,434122019310394 -16,99375752279097 -5,267642262683829 
-79,89846791116018 73,35804156267328 -136,4733861377693 45,34057153364059 -72,14255141781179 -34,00497971823444 -17,449050893252103 -46,622260790055705 -77,26041161701859 -10,4456643598191 854,6126455873193 12,374283892514685 4,318507633206027 -125,46819658884657 9,995949790646073 -33,533027683188664 -68,55173668807186 -28,7691308871415 -31,2998317392472 -79,1928014767087 -5,417749090020143 -112,77523119686902 -18,434122019310394 -16,99375752279097 -5,267642262683829 
-79,89846791116018 73,35804156267328 -136,4733861377693 45,34057153364059 -72,14255141781179 -34,00497971823444 -17,449050893252103 -46,622260790055705 -77,26041161701859 -10,4456643598191 854,6126455873193 12,374283892514685 4,318507633206027 -125,46819658884657 9,995949790646073 -33,533027683188664 -68,55173668807186 -28,7691308871415 -31,2998317392472 -79,1928014767087 -5,417749090020143 -112,77523119686902 -18,434122019310394 -16,99375752279097 -5,267642262683829 
-79,89846791116018 73,35804156267328 -136,4733861377693 45,34057153364059 -72,14255141781179 -34,00497971823444 -17,449050893252103 -46,622260790055705 -77,26041161701859 -10,4456643598191 854,6126455873193 12,374283892514685 4,318507633206027 -125,46819658884657 9,995949790646073 -33,533027683188664 -68,55173668807186 -28,7691308871415 -31,2998317392472 -79,1928014767087 -5,417749090020143 -112,77523119686902 -18,434122019310394 -16,99375752279097 -5,267642262683829 
-70,72335970900646 72,29299529409852 -182,76309846635215 44,68229596496017 -63,85809074487558 -30,100031644965263 -15,44529620112849 -58,97172045553343 -68,3882435409388 -53,50441097472206 842,2049805260602 12,194628266420198 4,2558095248244365 -111,06010705061193 9,850823928523749 -29,68227603071427 -60,67962577027594 -25,465439393770872 -23,279701213411112 -70,09872819374665 -4,795604067560815 -99,82473319852572 -16,31724708339873 -15,04228626046164 14,518466495112932 
-70,72335970900646 72,2929952940985 -182,76309846635215 44,68229596496016 -63,85809074487558 -30,100031644965263 -15,44529620112849 -58,97172045553343 -68,3882435409388 -53,50441097472206 842,20498052606 12,194628266420194 4,255809524824436 -111,06010705061193 9,850823928523747 -29,68227603071427 -60,67962577027594 -25,465439393770872 -23,279701213411112 -70,09872819374665 -4,795604067560815 -99,82473319852572 -16,31724708339873 -15,04228626046164 14,518466495112929 
-70,72335970900646 72,29299529409852 -182,76309846635215 44,68229596496017 -63,85809074487558 -30,100031644965263 -15,44529620112849 -58,97172045553343 -68,3882435409388 -53,50441097472206 842,2049805260602 12,194628266420198 4,2558095248244365 -111,06010705061193 9,850823928523749 -29,68227603071427 -60,67962577027594 -25,465439393770872 -23,279701213411112 -70,09872819374665 -4,795604067560815 -99,82473319852572 -16,31724708339873 -15,04228626046164 14,518466495112932 
-70,72335970900646 72,2929952940985 -182,76309846635215 44,68229596496016 -63,85809074487558 -30,100031644965263 -15,44529620112849 -58,97172045553343 -68,3882435409388 -53,50441097472206 842,20498052606 12,194628266420194 4,255809524824436 -111,06010705061193 9,850823928523747 -29,68227603071427 -60,67962577027594 -25,465439393770872 -23,279701213411112 -70,09872819374665 -4,795604067560815 -99,82473319852572 -16,31724708339873 -15,04228626046164 14,518466495112929 
-70,72335970900646 72,2929952940985 -182,76309846635215 44,68229596496016 -63,85809074487558 -30,100031644965263 -15,44529620112849 -58,97172045553343 -68,3882435409388 -53,50441097472206 842,20498052606 12,194628266420194 4,255809524824436 -111,06010705061193 9,850823928523747 -29,68227603071427 -60,67962577027594 -25,465439393770872 -23,279701213411112 -70,09872819374665 -4,795604067560815 -99,82473319852572 -16,31724708339873 -15,04228626046164 14,518466495112929 
-69,33662716569262 72,65627667748593 -179,17950830034528 44,90683011553785 -62,60597131850548 -29,509834946044382 -44,55421196189068 -52,91345142699357 -67,0472975891557 -52,455304877178506 846,4371663578493 12,255907805447432 4,277195502336116 -108,88245789275682 4,8751999281645695 -29,10027061834733 -59,48982918654505 -24,966117052716548 -22,823236483736387 -63,822282542888885 -4,701572615255701 -97,86738548875073 -15,99730106215562 -14,747339471040826 14,591423613178822 
-69,3366271656926 72,65627667748595 -179,17950830034525 44,90683011553786 -62,60597131850547 -29,509834946044375 -44,55421196189067 -52,913451426993554 -67,04729758915569 -52,45530487717849 846,4371663578495 12,255907805447436 4,277195502336117 -108,88245789275679 4,87519992816457 -29,100270618347324 -59,48982918654504 -24,96611705271654 -22,823236483736384 -63,82228254288887 -4,7015726152557 -97,8673854887507 -15,997301062155616 -14,747339471040823 14,591423613178826 
-69,33662716569262 72,65627667748593 -179,17950830034528 44,90683011553785 -62,60597131850548 -29,509834946044382 -44,55421196189068 -52,91345142699357 -67,0472975891557 -52,455304877178506 846,4371663578493 12,255907805447432 4,277195502336116 -108,88245789275682 4,8751999281645695 -29,10027061834733 -59,48982918654505 -24,966117052716548 -22,823236483736387 -63,822282542888885 -4,701572615255701 -97,86738548875073 -15,99730106215562 -14,747339471040826 14,591423613178822 
-69,3366271656926 72,65627667748595 -179,17950830034525 44,90683011553786 -62,60597131850547 -29,509834946044375 -44,55421196189067 -52,913451426993554 -67,04729758915569 -52,45530487717849 846,4371663578495 12,255907805447436 4,277195502336117 -108,88245789275679 4,87519992816457 -29,100270618347324 -59,48982918654504 -24,96611705271654 -22,823236483736384 -63,82228254288887 -4,7015726152557 -97,8673854887507 -15,997301062155616 -14,747339471040823 14,591423613178826 
-69,33662716569262 72,65627667748593 -179,17950830034528 44,90683011553785 -62,60597131850548 -29,509834946044382 -44,55421196189068 -52,91345142699357 -67,0472975891557 -52,455304877178506 846,4371663578493 12,255907805447432 4,277195502336116 -108,88245789275682 4,8751999281645695 -29,10027061834733 -59,48982918654505 -24,966117052716548 -22,823236483736387 -63,822282542888885 -4,701572615255701 -97,86738548875073 -15,99730106215562 -14,747339471040826 14,591423613178822 
-71,47186337320561 76,8747965051426 -184,69737943724093 47,51418025653823 -64,5339355450656 -30,418596601034476 -45,92626841267386 -54,5429324382548 -69,11203340455889 -54,070677167818324 842,6793649868409 12,96750207434606 4,525535148385718 -112,23551638376253 -15,590571512773899 -29,99641965259782 -9,782070498396033 -30,88893001240421 -23,52608291432853 -65,78770333277018 -4,846358545733045 -100,88123247803158 -16,489941356999697 -15,20148693235017 15,438621028746448 
-71,4718633732056 76,8747965051426 -184,6973794372409 47,51418025653823 -64,53393554506559 -30,41859660103447 -45,926268412673856 -54,54293243825479 -69,11203340455887 -54,07067716781831 842,6793649868409 12,96750207434606 4,525535148385718 -112,2355163837625 -15,590571512773895 -29,99641965259781 -9,782070498396031 -30,888930012404202 -23,526082914328526 -65,78770333277016 -4,846358545733044 -100,88123247803155 -16,489941356999694 -15,201486932350166 15,438621028746448 
-71,47186337320561 76,8747965051426 -184,69737943724093 47,51418025653823 -64,5339355450656 -30,418596601034476 -45,92626841267386 -54,5429324382548 -69,11203340455889 -54,070677167818324 842,6793649868409 12,96750207434606 4,525535148385718 -112,23551638376253 -15,590571512773899 -29,99641965259782 -9,782070498396033 -30,88893001240421 -23,52608291432853 -65,78770333277018 -4,846358545733045 -100,88123247803158 -16,489941356999697 -15,20148693235017 15,438621028746448 
-71,4718633732056 76,8747965051426 -184,6973794372409 47,51418025653823 -64,53393554506559 -30,41859660103447 -45,926268412673856 -54,54293243825479 -69,11203340455887 -54,07067716781831 842,6793649868409 12,96750207434606 4,525535148385718 -112,2355163837625 -15,590571512773895 -29,99641965259781 -9,782070498396031 -30,888930012404202 -23,526082914328526 -65,78770333277016 -4,846358545733044 -100,88123247803155 -16,489941356999694 -15,201486932350166 15,438621028746448 
-71,47186337320561 76,8747965051426 -184,69737943724093 47,51418025653823 -64,5339355450656 -30,418596601034476 -45,92626841267386 -54,5429324382548 -69,11203340455889 -54,070677167818324 842,6793649868409 12,96750207434606 4,525535148385718 -112,23551638376253 -15,590571512773899 -29,99641965259782 -9,782070498396033 -30,88893001240421 -23,52608291432853 -65,78770333277018 -4,846358545733045 -100,88123247803158 -16,489941356999697 -15,20148693235017 15,438621028746448 
-67,1097308668597 76,8747965051426 -173,42476942463932 47,51418025653823 -60,59524464325408 -28,5620625361826 -43,123256725515354 -51,214021068783836 -60,199092398646826 -50,77058888997025 842,6793649868409 12,96750207434606 4,525535148385718 -105,38546139320422 -14,639034284294738 -28,16565225596039 -56,13339952901035 -29,003690152492208 -40,86956142190471 -61,77249139227246 -4,550571404444173 -94,72416195120334 -15,483513011267318 -14,273696650094053 15,438621028746448 
-67,1097308668597 76,8747965051426 -173,42476942463932 47,51418025653823 -60,59524464325408 -28,5620625361826 -43,123256725515354 -51,214021068783836 -60,199092398646826 -50,77058888997025 842,6793649868409 12,96750207434606 4,525535148385718 -105,38546139320422 -14,639034284294738 -28,16565225596039 -56,13339952901035 -29,003690152492208 -40,86956142190471 -61,77249139227246 -4,550571404444173 -94,72416195120334 -15,483513011267318 -14,273696650094053 15,438621028746448 
-67,1097308668597 76,8747965051426 -173,42476942463932 47,51418025653823 -60,59524464325408 -28,5620625361826 -43,123256725515354 -51,214021068783836 -60,199092398646826 -50,77058888997025 842,6793649868409 12,96750207434606 4,525535148385718 -105,38546139320422 -14,639034284294738 -28,16565225596039 -56,13339952901035 -29,003690152492208 -40,86956142190471 -61,77249139227246 -4,550571404444173 -94,72416195120334 -15,483513011267318 -14,273696650094053 15,438621028746448 
-67,1097308668597 76,8747965051426 -173,42476942463932 47,51418025653823 -60,59524464325408 -28,5620625361826 -43,123256725515354 -51,214021068783836 -60,199092398646826 -50,77058888997025 842,6793649868409 12,96750207434606 4,525535148385718 -105,38546139320422 -14,639034284294738 -28,16565225596039 -56,13339952901035 -29,003690152492208 -40,86956142190471 -61,77249139227246 -4,550571404444173 -94,72416195120334 -15,483513011267318 -14,273696650094053 15,438621028746448 
-67,1097308668597 76,8747965051426 -173,42476942463932 47,51418025653823 -60,59524464325408 -28,5620625361826 -43,123256725515354 -51,214021068783836 -60,199092398646826 -50,77058888997025 842,6793649868409 12,96750207434606 4,525535148385718 -105,38546139320422 -14,639034284294738 -28,16565225596039 -56,13339952901035 -29,003690152492208 -40,86956142190471 -61,77249139227246 -4,550571404444173 -94,72416195120334 -15,483513011267318 -14,273696650094053 15,438621028746448 
-59,91940255969617 76,8747965051426 -154,84354412914226 47,51418025653823 -71,96003986004828 -25,50184155016304 -38,50290779063871 -45,726804525699855 -53,749189641648954 -45,33088293747343 842,6793649868409 12,96750207434606 4,525535148385718 -94,09416195821805 -13,07056632526316 -25,147903799964634 -50,11910672233067 -25,896151921868046 -36,49067984098635 -99,79686731452898 -4,06301018253944 -84,57514459928869 -58,467422331488685 -12,744372009012547 15,438621028746448 
-59,91940255969618 76,8747965051426 -154,8435441291423 47,51418025653823 -71,9600398600483 -25,501841550163046 -38,502907790638716 -45,72680452569986 -53,74918964164897 -45,33088293747344 842,6793649868409 12,96750207434606 4,525535148385718 -94,09416195821807 -13,070566325263163 -25,14790379996464 -50,119106722330685 -25,896151921868054 -36,49067984098636 -99,79686731452901 -4,063010182539441 -84,5751445992887 -58,4674223314887 -12,744372009012551 15,438621028746448 
-59,91940255969618 76,8747965051426 -154,8435441291423 47,51418025653823 -71,9600398600483 -25,501841550163046 -38,502907790638716 -45,72680452569986 -53,74918964164897 -45,33088293747344 842,6793649868409 12,96750207434606 4,525535148385718 -94,09416195821807 -13,070566325263163 -25,14790379996464 -50,119106722330685 -25,896151921868054 -36,49067984098636 -99,79686731452901 -4,063010182539441 -84,5751445992887 -58,4674223314887 -12,744372009012551 15,438621028746448 
-59,91940255969618 76,8747965051426 -154,8435441291423 47,51418025653823 -71,9600398600483 -25,501841550163046 -38,502907790638716 -45,72680452569986 -53,74918964164897 -45,33088293747344 842,6793649868409 12,96750207434606 4,525535148385718 -94,09416195821807 -13,070566325263163 -25,14790379996464 -50,119106722330685 -25,896151921868054 -36,49067984098636 -99,79686731452901 -4,063010182539441 -84,5751445992887 -58,4674223314887 -12,744372009012551 15,438621028746448 
-59,91940255969618 76,8747965051426 -154,8435441291423 47,51418025653823 -71,9600398600483 -25,501841550163046 -38,502907790638716 -45,72680452569986 -53,74918964164897 -45,33088293747344 842,6793649868409 12,96750207434606 4,525535148385718 -94,09416195821807 -13,070566325263163 -25,14790379996464 -50,119106722330685 -25,896151921868054 -36,49067984098636 -99,79686731452901 -4,063010182539441 -84,5751445992887 -58,4674223314887 -12,744372009012551 15,438621028746448 
-55,738979125298755 75,36744755406139 -181,24980849222536 46,58252966327278 -66,93957196283561 -23,72264330247725 -82,3282863168732 -23,93191118669754 -49,99924617827809 -46,819425988347376 826,1562401831776 32,32108046504516 4,436799165084038 -87,52945298438888 -12,158666349082008 -23,393398883688036 -46,622424857982026 -24,089443648249343 -33,94481845673149 -92,83429517630604 -3,7795443558506414 -78,67455311561739 -54,388299843245285 -11,855229775825627 15,135902969359266 
-55,738979125298776 75,36744755406137 -181,24980849222544 46,58252966327277 -66,93957196283564 -23,72264330247726 -82,32828631687325 -23,93191118669755 -49,99924617827811 -46,8194259883474 826,1562401831774 32,321080465045156 4,436799165084037 -87,52945298438893 -12,158666349082013 -23,393398883688047 -46,62242485798205 -24,089443648249354 -33,944818456731504 -92,83429517630609 -3,779544355850643 -78,67455311561741 -54,388299843245306 -11,855229775825633 15,135902969359263 
-55,738979125298755 75,36744755406139 -181,24980849222536 46,58252966327278 -66,93957196283561 -23,72264330247725 -82,3282863168732 -23,93191118669754 -49,99924617827809 -46,819425988347376 826,1562401831776 32,32108046504516 4,436799165084038 -87,52945298438888 -12,158666349082008 -23,393398883688036 -46,622424857982026 -24,089443648249343 -33,94481845673149 -92,83429517630604 -3,7795443558506414 -78,67455311561739 -54,388299843245285 -11,855229775825627 15,135902969359266 
-55,738979125298776 75,36744755406137 -181,24980849222544 46,58252966327277 -66,93957196283564 -23,72264330247726 -82,32828631687325 -23,93191118669755 -49,99924617827811 -46,8194259883474 826,1562401831774 32,321080465045156 4,436799165084037 -87,52945298438893 -12,158666349082013 -23,393398883688047 -46,62242485798205 -24,089443648249354 -33,944818456731504 -92,83429517630609 -3,779544355850643 -78,67455311561741 -54,388299843245306 -11,855229775825633 15,135902969359263 
-55,738979125298755 75,36744755406139 -181,24980849222536 46,58252966327278 -66,93957196283561 -23,72264330247725 -82,3282863168732 -23,93191118669754 -49,99924617827809 -46,819425988347376 826,1562401831776 32,32108046504516 4,436799165084038 -87,52945298438888 -12,158666349082008 -23,393398883688036 -46,622424857982026 -24,089443648249343 -33,94481845673149 -92,83429517630604 -3,7795443558506414 -78,67455311561739 -54,388299843245285 -11,855229775825627 15,135902969359266 
-55,46167077144155 26,702576372696196 -180,34806815146803 49,03424175081345 -66,60653926650309 -23,6046202014699 -81,91869285261015 -23,812846951937853 -49,75049370972945 -46,58649352074366 869,6381475612395 34,022189963205435 4,670314910614776 -87,09398306904367 -12,098175471723392 -23,277013814614964 -46,390472495504504 -23,969595669899846 -33,7759387629169 -92,3724330112498 -3,7607406525877027 -83,25826180658447 -54,11771128681123 -11,79624853315983 15,932529441430805 
-55,46167077144155 26,70257637269619 -180,34806815146803 49,034241750813436 -66,60653926650309 -23,6046202014699 -81,91869285261015 -23,812846951937853 -49,75049370972945 -46,58649352074366 869,6381475612393 34,02218996320543 4,670314910614775 -87,09398306904367 -12,098175471723392 -23,277013814614964 -46,390472495504504 -23,969595669899846 -33,7759387629169 -92,3724330112498 -3,7607406525877027 -83,25826180658447 -54,11771128681123 -11,79624853315983 15,932529441430802 
-55,46167077144155 26,702576372696196 -180,34806815146803 49,03424175081345 -66,60653926650309 -23,6046202014699 -81,91869285261015 -23,812846951937853 -49,75049370972945 -46,58649352074366 869,6381475612395 34,022189963205435 4,670314910614776 -87,09398306904367 -12,098175471723392 -23,277013814614964 -46,390472495504504 -23,969595669899846 -33,7759387629169 -92,3724330112498 -3,7607406525877027 -83,25826180658447 -54,11771128681123 -11,79624853315983 15,932529441430805 
-55,46167077144155 26,70257637269619 -180,34806815146803 49,034241750813436 -66,60653926650309 -23,6046202014699 -81,91869285261015 -23,812846951937853 -49,75049370972945 -46,58649352074366 869,6381475612393 34,02218996320543 4,670314910614775 -87,09398306904367 -12,098175471723392 -23,277013814614964 -46,390472495504504 -23,969595669899846 -33,7759387629169 -92,3724330112498 -3,7607406525877027 -83,25826180658447 -54,11771128681123 -11,79624853315983 15,932529441430802 
-55,46167077144155 26,70257637269619 -180,34806815146803 49,034241750813436 -66,60653926650309 -23,6046202014699 -81,91869285261015 -23,812846951937853 -49,75049370972945 -46,58649352074366 869,6381475612393 34,02218996320543 4,670314910614775 -87,09398306904367 -12,098175471723392 -23,277013814614964 -46,390472495504504 -23,969595669899846 -33,7759387629169 -92,3724330112498 -3,7607406525877027 -83,25826180658447 -54,11771128681123 -11,79624853315983 15,932529441430802 
-50,88226676279041 26,70257637269619 -165,45694325822754 49,034241750813436 -61,106916758259715 -21,65561486373385 -75,15476408496343 -21,846648579759496 -45,642654779568296 -42,739902312608855 869,6381475612393 34,02218996320543 4,670314910614775 -79,90273676059051 -11,099243552039809 -21,355058545518315 -42,56006650963715 -21,990454743027378 -49,33572363570357 -103,0939752396787 -3,4502207821905526 -76,38372642805913 -49,649276409918556 -56,69380599372461 15,932529441430802 
-50,8822667627904 26,702576372696196 -165,4569432582275 49,03424175081345 -61,10691675825971 -21,655614863733845 -75,15476408496342 -21,846648579759492 -45,64265477956829 -42,73990231260885 869,6381475612395 34,022189963205435 4,670314910614776 -79,9027367605905 -11,099243552039807 -21,35505854551831 -42,560066509637146 -21,990454743027374 -49,335723635703566 -103,09397523967868 -3,450220782190552 -76,38372642805912 -49,64927640991855 -56,6938059937246 15,932529441430805 
-50,88226676279042 26,70257637269619 -165,4569432582276 49,034241750813436 -61,106916758259736 -21,655614863733856 -75,15476408496345 -21,846648579759503 -45,64265477956831 -42,73990231260887 869,6381475612393 34,02218996320543 4,670314910614775 -79,90273676059053 -11,099243552039812 -21,35505854551832 -42,56006650963717 -21,990454743027385 -49,33572363570359 -103,09397523967873 -3,4502207821905535 -76,38372642805915 -49,64927640991857 -56,69380599372463 15,932529441430802 
-50,88226676279041 26,702576372696196 -165,45694325822757 49,03424175081345 -61,10691675825972 -21,655614863733852 -75,15476408496343 -21,8466485797595 -45,6426547795683 -42,73990231260886 869,6381475612395 34,022189963205435 4,670314910614776 -79,90273676059051 -11,09924355203981 -21,355058545518318 -42,56006650963716 -21,99045474302738 -49,33572363570357 -103,0939752396787 -3,4502207821905526 -76,38372642805913 -49,649276409918556 -56,69380599372462 15,932529441430805 
-50,8822667627904 26,70257637269619 -165,45694325822754 49,034241750813436 -61,106916758259715 -21,65561486373385 -75,15476408496342 -21,846648579759496 -45,642654779568296 -42,739902312608855 869,6381475612393 34,02218996320543 4,670314910614775 -79,9027367605905 -11,099243552039809 -21,355058545518315 -42,56006650963715 -21,990454743027378 -49,335723635703566 -103,09397523967868 -3,450220782190552 -76,38372642805912 -49,64927640991855 -56,69380599372461 15,932529441430802 
-49,4002589930004 25,43102511685352 -160,63780898857047 46,699277857917565 -59,327103648795855 -21,024868799741604 -72,9657903737509 -21,210338426950972 -44,31325706754205 -41,495050788940645 828,2268072011805 32,40208567924327 52,0669665815379 -77,57547258309759 -10,775964613630885 -1,3155908208915679 -41,320452921977825 -21,349956061191634 -47,8987608113627 -100,09123809677544 -3,3497289147481095 -122,70264701753315 -48,203180980503454 -55,04253009099478 15,173837563267433 
-49,4002589930004 25,431025116853515 -160,63780898857047 46,69927785791756 -59,327103648795855 -21,024868799741604 -72,9657903737509 -21,210338426950972 -44,31325706754205 -41,495050788940645 828,2268072011803 32,402085679243264 52,06696658153789 -77,57547258309759 -10,775964613630885 -1,3155908208915679 -41,320452921977825 -21,349956061191634 -47,8987608113627 -100,09123809677544 -3,3497289147481095 -122,70264701753315 -48,203180980503454 -55,04253009099478 15,173837563267432 
-49,4002589930004 25,431025116853515 -160,63780898857047 46,69927785791756 -59,327103648795855 -21,024868799741604 -72,9657903737509 -21,210338426950972 -44,31325706754205 -41,495050788940645 828,2268072011803 32,402085679243264 52,06696658153789 -77,57547258309759 -10,775964613630885 -1,3155908208915679 -41,320452921977825 -21,349956061191634 -47,8987608113627 -100,09123809677544 -3,3497289147481095 -122,70264701753315 -48,203180980503454 -55,04253009099478 15,173837563267432 
-49,4002589930004 25,431025116853515 -160,63780898857047 46,69927785791756 -59,327103648795855 -21,024868799741604 -72,9657903737509 -21,210338426950972 -44,31325706754205 -41,495050788940645 828,2268072011803 32,402085679243264 52,06696658153789 -77,57547258309759 -10,775964613630885 -1,3155908208915679 -41,320452921977825 -21,349956061191634 -47,8987608113627 -100,09123809677544 -3,3497289147481095 -122,70264701753315 -48,203180980503454 -55,04253009099478 15,173837563267432 
-49,4002589930004 25,431025116853515 -160,63780898857047 46,69927785791756 -59,327103648795855 -21,024868799741604 -72,9657903737509 -21,210338426950972 -44,31325706754205 -41,495050788940645 828,2268072011803 32,402085679243264 52,06696658153789 -77,57547258309759 -10,775964613630885 -1,3155908208915679 -41,320452921977825 -21,349956061191634 -47,8987608113627 -100,09123809677544 -3,3497289147481095 -122,70264701753315 -48,203180980503454 -55,04253009099478 15,173837563267432 
-50,999077842524834 24,72271815541413 -160,67496198699638 45,39860580679232 -61,24720069959926 -21,705329939643075 -75,32729785160706 -21,896802214248254 -45,747437214116715 -42,83802086067108 805,1589674072376 31,4996201771132 50,616793231416246 -74,92434758789142 -11,124724229415946 -1,3581693709959466 -42,65777220631408 27,85208060566873 -49,44898429632297 -103,33064941573305 -3,4581414987885117 -126,67386718797744 -49,763256897708395 -56,82395869944534 14,751214616357986 
-50,99907784252485 24,722718155414125 -160,6749619869964 45,39860580679231 -61,247200699599276 -21,70532993964308 -75,32729785160707 -21,896802214248257 -45,74743721411672 -42,83802086067109 805,1589674072374 31,499620177113194 50,61679323141623 -74,92434758789143 -11,124724229415948 -1,3581693709959468 -42,657772206314085 27,85208060566872 -49,44898429632298 -103,33064941573308 -3,4581414987885126 -126,67386718797746 -49,76325689770841 -56,823958699445356 14,751214616357982 
-50,999077842524834 24,72271815541413 -160,67496198699638 45,39860580679232 -61,24720069959926 -21,705329939643075 -75,32729785160706 -21,896802214248254 -45,747437214116715 -42,83802086067108 805,1589674072376 31,4996201771132 50,616793231416246 -74,92434758789142 -11,124724229415946 -1,3581693709959466 -42,65777220631408 27,85208060566873 -49,44898429632297 -103,33064941573305 -3,4581414987885117 -126,67386718797744 -49,763256897708395 -56,82395869944534 14,751214616357986 
-50,99907784252485 24,722718155414125 -160,6749619869964 45,39860580679231 -61,247200699599276 -21,70532993964308 -75,32729785160707 -21,896802214248257 -45,74743721411672 -42,83802086067109 805,1589674072374 31,499620177113194 50,61679323141623 -74,92434758789143 -11,124724229415948 -1,3581693709959468 -42,657772206314085 27,85208060566872 -49,44898429632298 -103,33064941573308 -3,4581414987885126 -126,67386718797746 -49,76325689770841 -56,823958699445356 14,751214616357982 
-50,999077842524834 24,72271815541413 -160,67496198699638 45,39860580679232 -61,24720069959926 -21,705329939643075 -75,32729785160706 -21,896802214248254 -45,747437214116715 -42,83802086067108 805,1589674072376 31,4996201771132 50,616793231416246 -74,92434758789142 -11,124724229415946 -1,3581693709959466 -42,65777220631408 27,85208060566873 -49,44898429632297 -103,33064941573305 -3,4581414987885117 -126,67386718797744 -49,763256897708395 -56,82395869944534 14,751214616357986 
-51,875609760389686 24,04692272979988 -163,43651648055408 44,15763505508813 -62,29986926860442 -22,07838402777054 -76,62196402297046 27,33499695971982 -46,53370807576856 -43,57428696921684 783,1499494810697 30,638578155339484 49,23318334232472 -76,212088168001 -16,40186326901769 -1,381512514713571 -43,390940343183104 27,090744066990904 -50,298874429151674 -105,10661510252966 -3,5175773068150957 -128,85103768687324 -50,61854850008672 -57,80060407435379 14,347990209667667 
-51,87560976038967 24,046922729799874 -163,43651648055405 44,15763505508812 -62,299869268604404 -22,078384027770536 -76,62196402297045 27,334996959719813 -46,53370807576855 -43,574286969216836 783,1499494810695 30,638578155339477 49,23318334232471 -76,21208816800099 -16,401863269017685 -1,3815125147135707 -43,3909403431831 27,090744066990897 -50,29887442915166 -105,10661510252963 -3,517577306815095 -128,8510376868732 -50,6185485000867 -57,80060407435378 14,347990209667664 
-51,875609760389686 24,04692272979988 -163,43651648055408 44,15763505508813 -62,29986926860442 -22,07838402777054 -76,62196402297046 27,33499695971982 -46,53370807576856 -43,57428696921684 783,1499494810697 30,638578155339484 49,23318334232472 -76,212088168001 -16,40186326901769 -1,381512514713571 -43,390940343183104 27,090744066990904 -50,298874429151674 -105,10661510252966 -3,5175773068150957 -128,85103768687324 -50,61854850008672 -57,80060407435379 14,347990209667667 
